date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,merge_key
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,7.0,6,15.0,3.25,.5,true tedesco,6,G,123,,2:11.87,131.87,13.0,Mme Marie Velon,Andreas Suborics,1314.05,–,–,Areion (GER),True Girl (GER),Doyen,Stall Mydlinghoven,,saint-cloud (fr)_true tedesco_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,10.0,7,8.0,4.25,1,liseo,6,G,120,b,2:12.07,132.07,27.0,Eddy Hardouin,S Cerulis,876.03,–,–,Lope De Vega (IRE),Special Gal (FR),Galileo,Mme Didier Ricard Mme Sylvain Aknin Et Al,,saint-cloud (fr)_liseo_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,3.0,8,7.0,4.75,.5,gant,4,C,126,,2:12.17,132.17,5.9,Tony Piccone,H-A Pantall,,–,–,Manduro (GER),Question Of Time (FR),Olden Times,Westminster Race Horses Gmbh,,saint-cloud (fr)_gant_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,15.0,9,6.0,8.25,3.5,dreams,7,H,115,,2:12.87,132.87,12.0,Anthony Crastus,S Pecoraro,,–,–,Morandi (FR),Many Dreams (FR),Lando,Niccolo Rugani Stefano Pecoraro,,saint-cloud (fr)_dreams_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,6.0,10,11.0,9,.75,villa des arts,4,F,123,tp,2:13.02,133.02,52.0,Benjamin Marie,Alicja Karkosa,,–,–,Galiway (GB),Fifth Avenue (GER),Adlerflug,Krzysztof Gozdzialski,,saint-cloud (fr)_villa des arts_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,13.0,11,12.0,9.25,0.3,e va bin,6,H,118,,2:13.07,133.07,94.0,Giovanni Sias,F Carnevali,,–,–,Kingman (GB),Lady Montjeu (IRE),Montjeu,Esageruma Nein Sas,,saint-cloud (fr)_e va bin_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,1.0,12,9.0,11,1.75,splendino,5,G,132,,2:13.42,133.42,10.0,Stephane Pasquier,H-A Pantall,,–,–,Anodin (IRE),Splendido (FR),Slickly,Jean Claude Seroul,,saint-cloud (fr)_splendino_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,9.0,13,14.0,12.25,1.25,aquila volante,4,C,122,tp,2:13.67,133.67,22.0,Augustin Madamet,G Pannier,,–,–,Gleneagles (IRE),Hunza Dancer (IRE),Danehill Dancer,Jose Mahiques Muelas,,saint-cloud (fr)_aquila volante_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,14.0,14,10.0,13.75,1.5,vazirpour,5,G,116,p,2:13.97,133.97,90.0,Mme Frida Valle Skar,Jana Manova,,–,–,Camelot (GB),Vaderana (FR),Monsun,Sv Vondra S R O,,saint-cloud (fr)_vazirpour_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,16.0,15,1.0,20.25,6.5,irtych,4,G,114,,2:15.27,135.27,11.0,Mme Perrine Cheyer,I Endaltsev,,–,–,Fas (IRE),Gazelle (FR),Siyouni,Zlaty Kun,,saint-cloud (fr)_irtych_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:15,Prix du Languedoc (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,16,8.0,16,16.0,23.25,3,palazzo,4,G,123,,2:15.87,135.87,26.0,Cristian Demuro,D Smaga,,–,–,War Front (USA),Pollara (IRE),Camelot,Mme Ilse Smits Jean Etienne Dubois Et Al,,saint-cloud (fr)_palazzo_2025-03-29_2:15
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,9.0,1,14.0,0,0,tuono,3,G,128,,1:43.98,103.98,21.0,Antonio Orani,J Reynier,11157.02,–,–,Night Of Thunder (IRE),Jessica Rocks GB,Fastnet Rock,Mrs R G Hillen,,saint-cloud (fr)_tuono_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,13.0,2,7.0,5,5,caviar club,3,C,128,,1:44.98,104.98,10.0,Christophe Soumillon,A & G Botti,4462.81,–,–,Wootton Bassett (GB),Korea (IRE),Galileo,Paolo Zambelli A G Botti,,saint-cloud (fr)_caviar club_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,1.0,3,10.0,7,2,zaydann,3,C,128,,1:45.38,105.38,2.4,Mickael Barzalona,F-H Graffard,3347.11,–,–,Dubawi (IRE),Zaykava (FR),Siyouni,Exors Of The Late Aga Khan,,saint-cloud (fr)_zaydann_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,14.0,4,6.0,8.5,1.5,summer sail,3,C,128,,1:45.68,105.68,22.0,Clement Lecoeuvre,P Groualle,2231.41,–,–,New Bay (GB),Agala (IRE),Lope De Vega,Hisaaki Saito,,saint-cloud (fr)_summer sail_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,5.0,5,8.0,10.25,1.75,tyson,3,G,128,t,1:46.03,106.03,16.0,Augustin Madamet,H-F Devin,1115.70,–,–,Mehmas (IRE),Texalova GB,Dream Ahead,Ecurie Jeffroy,,saint-cloud (fr)_tyson_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,8.0,6,9.0,12,1.75,monarch of the sea,3,C,128,,1:46.38,106.38,5.6,Alexis Pouchin,A Fabre,,–,–,Siyouni (FR),Queen Of The Sea (IRE),Sea The Stars,Haras Voltaire,,saint-cloud (fr)_monarch of the sea_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,7.0,7,2.0,12.25,0.2,etreham,3,G,128,,1:46.47,106.47,16.0,Stephane Pasquier,F Chappet,,–,–,Hello Youmzain (FR),Beagling (FR),Wootton Bassett,Haras Detreham Gerard Augustin Normand,,saint-cloud (fr)_etreham_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,4.0,8,16.0,16.75,4.5,new ball,3,C,125,,1:47.33,107.33,38.0,Mme Marie Velon,Mme L Pontoir,,–,–,Born To Sea (IRE),New Saga (FR),Sagamix,Ecurie Jean Paul Gallorini,,saint-cloud (fr)_new ball_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,2.0,9,1.0,17,0.2,sanlak,3,C,128,,1:47.42,107.42,7.6,Cristian Demuro,Christopher Head,,–,–,Wootton Bassett (GB),Wacaria (GER),Makfi,Nurlan Bizakov,,saint-cloud (fr)_sanlak_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,11.0,10,11.0,17.25,0.3,come alone,3,C,128,,1:47.43,107.43,22.0,Marvin Grandin,P & J Brandt,,–,–,Ten Sovereigns (IRE),Sodashy (IRE),Noverre,Le Marais Sas Ecuries Serge Stempniak Et Al,,saint-cloud (fr)_come alone_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,10.0,11,15.0,18.5,1.25,baturhan,3,C,128,,1:47.68,107.68,68.0,Benjamin Marie,Alicja Karkosa,,–,–,Hard Spun (USA),Dearfuturehusband (CAN),Elusive Quality,Fedai Kahraman,,saint-cloud (fr)_baturhan_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,6.0,12,5.0,20.25,1.75,stunning hero,3,G,128,,1:48.03,108.03,89.0,Rosario Mangione,M Boutin,,–,–,Stunning Spirit (GB),Spirit Of Queen (FR),Galileo,Gousserie Racing,,saint-cloud (fr)_stunning hero_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,15.0,13,12.0,21,.75,hot cold,3,G,128,,1:48.18,108.18,46.0,Aurelien Lemaitre,G Doleuze,,–,–,Gengis (FR),Hot Money (FR),Kendargent,Mme Claire Stephenson,,saint-cloud (fr)_hot cold_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,3.0,14,3.0,28,7,ciaccino,3,G,125,,1:49.58,109.58,44.0,Mme Frida Valle Skar,M Boutin,,–,–,Recorder (GB),Kenshaba (FR),Kendargent,M Boutin,,saint-cloud (fr)_ciaccino_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),2:50,Prix Kashmir II (Maiden) (Unraced 3yo Colts & Geldings) (Turf),Flat,,,,3yo,C & G,1m,8f,1600.0,Very Soft,15,12.0,15,4.0,48,20,fan de chop,3,C,128,,1:53.58,113.58,73.0,Pierre Bazire,C Le Veel,,–,–,Gutaifan (IRE),Lady Jak (FR),American Post,Christian Le Veel,,saint-cloud (fr)_fan de chop_2025-03-29_2:50
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,1.0,1,6.0,0,0,familly,3,F,128,,1:45.32,105.32,7.9,Aurelien Lemaitre,Christopher Head,11157.02,–,–,Goken (FR),Freauville (FR),Le Havre,Gerard Augustin Normand,,saint-cloud (fr)_familly_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,2.0,2,11.0,4,4,alavesa,3,F,128,,1:46.12,106.12,4.4,Alexis Pouchin,A Fabre,4462.81,–,–,Lope De Vega (IRE),Alava (IRE),Anabaa,Ballylinch Stud,,saint-cloud (fr)_alavesa_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,9.0,3,5.0,4.25,0.3,moon cloud,3,F,128,,1:46.17,106.17,4.1,Mickael Barzalona,F-H Graffard,3347.11,–,–,Wootton Bassett (GB),Sharavana GB,Fastnet Rock,Qatar Racing Limited,,saint-cloud (fr)_moon cloud_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,10.0,4,3.0,5,.75,alreyyah,3,F,128,t,1:46.32,106.32,12.0,Antonio Orani,J Reynier,2231.41,–,–,Night Of Thunder (IRE),Awaasef GB,Dansili,Scea Jlc,,saint-cloud (fr)_alreyyah_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,3.0,5,9.0,5.75,.75,morgana blue,3,F,128,h,1:46.47,106.47,8.3,Maxime Guyon,H-F Devin,1115.70,–,–,Blue Point (IRE),Moonlight And Gold GB,Golden Horn,Beaumelles Racing Renato Bruni H F Devin,,saint-cloud (fr)_morgana blue_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,4.0,6,4.0,6,0.1,villalba,3,F,128,h,1:46.54,106.54,8.4,Christophe Soumillon,Mme Victoria Head,,–,–,Recoletos (FR),Briviesca GB,Peintre Celebre,Sarl Darpat France,,saint-cloud (fr)_villalba_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,13.0,7,1.0,6,0.05,knuckle,3,F,128,,1:46.53,106.53,29.0,Guillaume Trolley De Prevaux,Tim Donworth,,–,–,Zarak (FR),Dariyla (FR),Siyouni,Trevor C Stewart,,saint-cloud (fr)_knuckle_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,11.0,8,12.0,6.75,.75,another story,3,F,120,t,1:46.67,106.67,34.0,Arthur Vilchien,S Wattel,,–,–,Romanised (IRE),Ask Me Another (USA),Giants Causeway,Snig Elevage,,saint-cloud (fr)_another story_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,6.0,9,13.0,8,1.25,glavia,3,F,128,,1:46.92,106.92,37.0,Ioritz Mendizabal,Mme L Vanska,,–,–,Le Havre (IRE),Glad Eye (FR),Dansili,Scea Haras De Saint Pair,,saint-cloud (fr)_glavia_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,5.0,10,2.0,9.75,1.75,venetian beauty,3,F,128,h,1:47.27,107.27,23.0,Stephane Pasquier,N Clement & F Hermans,,–,–,Saxon Warrior (JPN),Queretara (IRE),Exceed And Excel,Ecurie Francky Defosse Frederic Sauque,,saint-cloud (fr)_venetian beauty_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,8.0,11,7.0,13.25,3.5,dogna laora,3,F,128,,1:47.97,107.97,16.0,Cristian Demuro,F Chappet,,–,–,Persian King (IRE),Salyana (USA),Harlans Holiday,F A Mcnulty,,saint-cloud (fr)_dogna laora_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,7.0,12,8.0,17.75,4.5,waiwera,3,F,128,,1:48.87,108.87,16.0,Tony Piccone,F Chappet,,–,–,Persian King (IRE),Waikika (FR),Whipper,Aksam Khaddam F Chappet Et Al,,saint-cloud (fr)_waiwera_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),3:25,Prix Praline (Maiden) (Unraced 3yo Fillies) (Turf),Flat,,,,3yo,F,1m,8f,1600.0,Very Soft,13,12.0,13,10.0,19,1.25,faroah,3,F,128,,1:49.12,109.12,65.0,Augustin Madamet,Nicolas Guilbert,,–,–,Far Above (IRE),Woodland Scene (IRE),Act One,Gilbert Souffir Mme Marianne Pasler Nicolas Guilbert,,saint-cloud (fr)_faroah_2025-03-29_3:25
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,1.0,1,7.0,0,0,bel et bien,5,G,128,,3:32.11,212.11,3.0,Axel Baron,P De Chevigny,21487.60,–,97,Hunters Light (IRE),Ring My Bell (FR),Turtle Bowl,Ecurie La Perrigne,,saint-cloud (fr)_bel et bien_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,5.0,2,2.0,.75,.75,the good man,8,H,126,,3:32.26,212.26,4.0,Alexis Pouchin,S Wattel,8595.04,–,95,Manduro (GER),So Good (IRE),Galileo,Capt Adrian Pratt S Wattel Et Al,,saint-cloud (fr)_the good man_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,3.0,3,6.0,1.5,.75,kliff bere,5,G,126,,3:32.41,212.41,3.8,Jerome Moutard,B Audouin,6446.28,–,94,Whitecliffsofdover (USA),Black Whip (IRE),Whipper,Laurent Moutard J M Lefebvre Et Al,,saint-cloud (fr)_kliff bere_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,8.0,4,4.0,2.75,1.25,jannah pearl,4,F,120,,3:32.66,212.66,8.0,Cristian Demuro,Mario Baratti,4297.52,–,88,Galileo (IRE),Secrete (FR),Cape Cross,Al Shiraaa Racing Limited,,saint-cloud (fr)_jannah pearl_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,2.0,5,8.0,3,0.2,cassius,5,H,126,t,3:32.75,212.75,10.0,Tony Piccone,P & J Brandt,2148.76,–,92,Toronado (IRE),Calcia (IRE),Rock Of Gibraltar,Tom Erik Kjeseth,,saint-cloud (fr)_cassius_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,6.0,6,3.0,3,0.2,marianachic,6,H,126,,3:32.75,212.75,24.0,Hugo Lebouc,J Boisnard,,–,92,Authorized (IRE),Marianabaa (FR),Anabaa,Jean Claude Seroul,,saint-cloud (fr)_marianachic_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),4:35,Prix Right Royal () (4yo+) (Turf),Flat,,Listed,,4yo+,,1m7f,15f,3000.0,Very Soft,7,4.0,7,1.0,9.5,6.5,el caney,7,G,126,t,3:34.01,214.01,11.0,Augustin Madamet,J-M Osorio,,–,84,Golden Horn (GB),Kitty Wells GB,Sadlers Wells,Javier Pardo De Santayana Dubois,,saint-cloud (fr)_el caney_2025-03-29_4:35
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,9.0,1,8.0,0,0,louisa banbou,4,F,138,t,2:48.94,168.94,5.8,Lucas Zuliani,S Zuliani,14462.81,–,103,Silverwave (FR),Vestale Banbou (FR),Apsis,Mme Evelyne Banchereau,,saint-cloud (fr)_louisa banbou_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,4.0,2,2.0,4,4,lovran,4,F,140,,2:49.74,169.74,5.0,Olivier DAndigne,Alain Couetil,5785.12,–,99,No Risk At All (FR),Adula (FR),Day Flight,Sc Thierry Pigeon,,saint-cloud (fr)_lovran_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,8.0,3,7.0,4,0.1,kahula,5,M,139,,2:49.76,169.76,4.7,Fabrice Veron,Alain Couetil,4338.84,–,98,Authorized (IRE),Adula (FR),Day Flight,Sc Thierry Pigeon,,saint-cloud (fr)_kahula_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,6.0,4,11.0,4.5,0.3,kel espoir en jeu,5,M,139,,2:49.84,169.84,37.0,Ioritz Mendizabal,N Paysan,2892.56,–,98,Jeu St Eloi (FR),Avec Espoir (FR),Alberto Giacometti,Ecurie Sapi Nicolas Paysan Et Al,,saint-cloud (fr)_kel espoir en jeu_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,2.0,5,6.0,6,1.5,leader allen,4,G,141,t,2:50.14,170.14,20.0,Simon Planque,Mme A-S Pacault,1446.28,–,97,Ivanhowe (GER),Decidee Allen (FR),Kapgarde,Walter B Connors,,saint-cloud (fr)_leader allen_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,7.0,6,1.0,6.5,.5,kiss me sonne,5,M,139,p,2:50.24,170.24,11.0,Theo Bachelot,N Paysan,,–,94,Chanducoq (FR),Sissonne (FR),Baroud DHonneur,Mme Nathalie Paysan Nicolas Paysan,,saint-cloud (fr)_kiss me sonne_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,5.0,7,10.0,7.5,1,kate to win,5,M,139,t,2:50.44,170.44,26.0,Mme Amandine Seignoux,Mme V Seignoux,,–,93,The Anvil (IRE),Sissie Star (FR),Call Me Sam,Haras Du Grand Chesnaie,,saint-cloud (fr)_kate to win_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,1.0,8,4.0,11.5,4,lukaleo,4,G,143,,2:51.24,171.24,3.2,Mickael Barzalona,Alain Couetil,,–,91,Doctor Dino (FR),Demey (FR),Enrique,Sc Thierry Pigeon,,saint-cloud (fr)_lukaleo_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,10.0,9,9.0,16,4.5,leelou baie,4,F,138,,2:52.14,172.14,30.0,Stephane Pasquier,Mme Maud Briset-Aigueperse,,–,79,Tiger Groom (GB),Afrika Baie (FR),Crillon,Guillaume De Rham Baron De Bourgoing Et Al,,saint-cloud (fr)_leelou baie_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:10,Prix Bango (National Hunt Flat) (AQPS (4-5yo) (Turf),NH Flat,,Grade 3,,4-5yo,,1m4½f,12.5f,2500.0,Very Soft,10,11.0,10,5.0,46,30,label star,4,F,138,htp,2:58.14,178.14,17.0,Cristian Demuro,Mme L Pontoir,,–,–,Free Port Lux (GB),Etoile Eternelle (FR),No Risk At All,L Pontoir,,saint-cloud (fr)_label star_2025-03-29_5:10
2025-03-29,FR,saint-cloud (fr),5:45,Prix du Roussillon (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,12,1.0,1,5.0,0,0,narcos,8,H,132,t,2:13.49,133.49,4.0,Maxime Guyon,Mme A Budka,11157.02,–,–,Anodin (IRE),Hesperian (IRE),Iffraaj,Matthieu Varin Mme A Budka Et Al,,saint-cloud (fr)_narcos_2025-03-29_5:45
2025-03-29,FR,saint-cloud (fr),5:45,Prix du Roussillon (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,12,8.0,2,6.0,.5,.5,rajmamaille,5,M,126,t,2:13.59,133.59,12.0,Clement Lecoeuvre,N Bellanger,4239.67,–,–,Rajsaman (FR),Konyali (FR),Hernando,Thierry Pierre Gauthier N Bellanger Et Al,,saint-cloud (fr)_rajmamaille_2025-03-29_5:45
2025-03-29,FR,saint-cloud (fr),5:45,Prix du Roussillon (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,12,7.0,3,10.0,3,2.5,waldkauz,8,G,128,,2:14.09,134.09,6.4,Augustin Madamet,Yoann Bonnefoy,3123.97,–,–,Soldier Hollow (GB),Wandas Girl GB,Tiger Hill,Klaus Wilhelm Philipp Wulk,,saint-cloud (fr)_waldkauz_2025-03-29_5:45
2025-03-29,FR,saint-cloud (fr),5:45,Prix du Roussillon (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,12,2.0,4,12.0,4,1,hartwood man,6,G,129,t,2:14.29,134.29,25.0,Giovanni Sias,Mme V Dissaux,1785.12,–,–,Elusive City (USA),Sargasses (FR),Kingsalsa,Marc Hovelacque,,saint-cloud (fr)_hartwood man_2025-03-29_5:45
2025-03-29,FR,saint-cloud (fr),5:45,Prix du Roussillon (Handicap) (4yo+) (Turf),Flat,,,,4yo+,,1m2f,10f,2000.0,Very Soft,12,9.0,5,1.0,4.25,0.2,goldyway de saon,5,G,127,t,2:14.38,134.38,10.0,Jerome Moutard,Mme Laura Hebrard De Veyrinas,892.56,–,–,Galiway (GB),Bereni Ka (FR),Vadasin,Mme Anne Dupont,,saint-cloud (fr)_goldyway de saon_2025-03-29_5:45
